name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"2,201,975,843","2,791,648,184","2,998,581,150","3,777,033,171","2,960,156,650","1,940,194,988","1,594,508,867","1,848,782,360","977,914,729","458,378,352","292,944,309","262,169,831","139,895,275","63,480,048","65,019,257","33,879,247","19,615,136","35,679,702","64,109,283","61,695,568","69,730,865","58,278,748","7,081,267","2,733,822","4,587,883","26,612,000","30,349,250","82,655,875"
PeRatio,"74.097","11.598","10.148","11.34","54.017","12.687","12.954","24.54","25.25","20.238","17.684","25.803","7.111","7.124","17.053",,"36.364","12.564","10.41","11.456","13","18.18","4.578",,,,"28.906","5.07"
ForwardPeRatio,"10.493","13.298","10.081","13.263","13.68","14.045","9.001","17.007","18.45","13.369","13.643","14.164","8.13","6.761","10.707",,,,,,,,,,,,,
PegRatio,,,,,,,"1.125","2.128","2.307","1.671","1.706","1.769","1.016","1.649",,,,,,,,,,,,,,
PsRatio,"5.287","3.902","3.895","5.086","3.991","4.302","3.408","6.021","5.999","4","3.879","3.815","1.927","1.547","2.519","0.735","1.311","1.831","3.554","3.846","4.469","3.166","1.112","0.223","0.142","0.698","0.972","1.628"
PbRatio,"0.764","0.977","1.096","1.331","1.101","0.975","0.832","1.884","2.184","1.576","1.481","1.532","1.04","0.775","0.827","0.461","0.341","0.587","1.122","1.251","1.584","1.561","0.609","0.357","0.202","0.771","0.584","1.508"
