name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"52,730,629,619","39,378,859,331","18,952,771,270","51,595,636,800","45,466,303,250"
EnterpriseValue,"49,174,629,619","36,050,859,331","15,645,771,270","47,801,636,800","47,107,303,250"
ForwardPeRatio,,"243.902",,"3,333.333",
PsRatio,"5.939","4.731","2.904","11.186","16.761"
PbRatio,"7.748","6.079","2.8","11.058",
EnterprisesValueRevenueRatio,"5.695","4.175","2.377","9.779","16.323"
EnterprisesValueEBITDARatio,"-723.156","-530.16","-23.598","-161.492","-153.945"
