name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
MarketCap,"3,210,575,686","2,844,393,152","1,710,228,315","2,980,319,897","1,083,321,790","701,212,858","876,615,587","916,517,387","708,462,290","553,105,443","1,207,663,896","869,931,127","244,655,271","489,879,762","692,544,609","737,849,330","761,363,868","552,123,654","894,763,440","1,108,548,997","1,134,568,713","787,638,914","647,246,570","705,582,220","369,178,268","237,024,000","114,600,840","191,061,000","85,334,375","153,712,125","236,607,250","299,765,625","288,222,000"
EnterpriseValue,"3,318,238,686","2,949,891,152","1,833,078,315","2,866,262,897","1,141,169,790","762,811,858","913,826,587","1,013,449,387","756,335,290","483,495,443","1,146,160,896","869,638,127","294,529,271","403,498,762","620,359,609","621,632,330","544,244,868","380,516,654","750,604,440","1,004,735,997","1,065,513,713","784,566,914","720,081,570","820,559,220","547,322,268","426,874,000","342,171,840","416,762,000","449,575,375","512,912,125","357,307,250","359,365,625","424,822,000"
PeRatio,"23.657","22.302","5.537","18.697","27.006","12.052","10.319","38.032","33.313","10.642","29.916",,,"321.167",,,"26.183","9.708","9.474","11.405","15.269","17.381","16.238","17.361","6.208","5.607","4.83","11.607",,,"17.572","16.984","15.278"
ForwardPeRatio,"13.123","11.351","7.407","13.245","12.019","11.111",,"19.802","17.825","9.416","18.018","18.727","11.416","13.908","41.841",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"0.789","4.821","0.305","0.395","0.41","0.25","1.39","4.403",,,,,,,,,,,,,,,,,,
PsRatio,"0.759","0.623","0.344","0.891","0.395","0.24","0.302","0.336","0.273","0.211","0.476","0.383","0.118","0.259","0.417","0.501","0.415","0.3","0.465","0.621","0.672","0.525","0.466","0.443","0.216","0.152","0.071","0.117","0.051","0.142","0.29","0.374","0.315"
PbRatio,"2.584","2.32","1.507","3.101","1.35","0.918","1.243","1.494","1.19","0.943","2.191","1.741","0.533","1.002","1.444","1.473","1.219","0.873","1.462","2.113","2.422","1.965","1.821","2.089","1.369","1.072","0.659","1.282","0.621","0.744","1.129","1.484","2.535"
EnterprisesValueRevenueRatio,"0.749","0.666","0.365","0.761","0.388","0.255","0.295","0.359","0.28","0.181","0.439","0.378","0.143","0.212","0.374","0.422","0.297","0.207","0.399","0.54","0.621","0.544","0.542","0.529","0.298","0.248","0.213","0.262","0.28","0.365","0.325","0.356","0.443"
EnterprisesValueEBITDARatio,"9.71","8.632","3.419","7.056","5.127","4.349","4.513","6.295","5.541","2.841","7.162","7.762","3.874","4.628","30.085","-7.176","4.243","2.244","3.901","-1.457","-1.603","5.662","1.836","-0.595","-0.765","-0.589","-0.248","-0.307","-0.298","-0.384","-0.381","4.515","4.633"
