name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,793,335,268","1,891,873,791","3,268,397,225","2,493,225,570","2,056,541,362"
EnterpriseValue,"1,633,441,268","1,718,330,791","3,152,359,225","2,495,590,570","2,027,659,362"
PeRatio,"14.831","13.077","21.523","22.802",
ForwardPeRatio,"11.962","11.574",,"25.063",
PsRatio,"3.277","3.64","8.361","9.199","18.79"
PbRatio,"3.84","3.93","9.552","16.5","21.752"
EnterprisesValueRevenueRatio,"2.806","2.952","7.2","8.17","12.693"
EnterprisesValueEBITDARatio,"7.374","7.757","21.464","31.016","1,340.158"
