name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"1,708,366,000","2,328,240,000","1,007,370,000","4,211,836,159","9,033,577,115","1,223,360,708"
EnterpriseValue,"1,818,965,000","2,465,126,000","1,310,970,000","4,618,127,159","8,663,374,115","1,044,606,708"
ForwardPeRatio,"769.231"
PsRatio,"3.24","4.626","2.398","11.989","34.96","10.302"
PbRatio,"1.744","2.404","1.053","4.147","18.551","7.336"
EnterprisesValueRevenueRatio,"3.595","4.872","3.03","13.033","29.784","5.211"
EnterprisesValueEBITDARatio,"-31.782","-43.073","-10.881","-27.596","-107.212","-35.69"
