name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,986,701,785","3,685,845,167","7,104,397,943","7,720,598,383"
EnterpriseValue,"11,972,701,785","11,925,845,167","15,304,397,943","16,010,598,383"
PeRatio,"3.065","6.325","7.053","5.403"
PsRatio,"0.624","0.6","1.132","0.98"
PbRatio,"8.087",,,
EnterprisesValueRevenueRatio,"1.868","1.939","2.432","2.032"
EnterprisesValueEBITDARatio,"7.68","8.369","8.184","7.318"
