name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"17,769,489,000","19,296,921,000","20,863,528,000","29,252,951,000","19,846,125,000","16,443,324,000","12,497,004,000","16,238,118,000","13,223,140,000","12,524,732,000","9,128,340,000","7,830,409,000","8,098,970,000","8,519,627,000","9,003,008,000","7,880,652,000","6,956,280,000","8,383,830,000","8,978,034,000","6,812,025,000","6,785,484,000","5,296,172,455","3,433,516,573","5,704,268,100","6,137,120,000","474,977,520","172,218,657","216,263,256","353,457,794","1,152,337,016","1,123,126,166","1,207,701,750","1,590,606,875","2,901,307,500","1,089,737,000","1,237,500,000","792,000,000"
EnterpriseValue,"23,186,889,000","24,898,921,000","26,724,728,000","33,551,951,000","25,862,725,000","23,520,024,000","18,066,804,000","23,047,218,000","18,826,940,000","18,492,932,000","11,567,340,000","10,320,209,000","10,287,170,000","10,417,427,000","10,960,708,000","9,126,552,000","8,457,880,000","9,884,530,000","9,813,134,000","7,659,025,000","7,470,984,000","6,057,372,455","3,899,016,573","6,063,968,100","6,629,520,000","1,571,177,520","1,324,318,657","1,383,463,256","1,604,457,794","2,155,137,016","1,738,226,166","1,516,201,750","1,702,706,875","2,877,507,500","1,065,937,000","1,226,300,000","792,000,000"
PeRatio,"48.797","23.408","12.539","11.142","23.614","22.23","8.987","22.247","20.378","26.762","18.074","15.028","14.461","17.194","16.62","15.029","14.002","19.219","23.932","20.321","20.335","16.644","13.13","31.216","63.768","30.733","6.873",,,"156.259","36.807","11.31","41.57","27.857","13.253","20.833",
ForwardPeRatio,"14.62","15.674","13.055","18.45","11.976","13.986",,"15.528","13.351","14.493","14.881","12.837","12.166","12.484","14.815",,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.122",,,,"1.88","2.517",,"1.437","1.44","2.221","1.64","1.633","0.824","1.052","1.185",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.522","1.335","1.441","1.86","1.602","1.476","1.143","1.648","1.403","1.509","1.58","1.48","1.488","1.62","1.852","1.739","1.618","2.252","2.843","2.375","2.393","1.818","1.333","2.597","1.317","0.292","0.107","0.161","0.22","0.749","1.416","1.676","2.34","4.793","2.181","3.311",
PbRatio,"2.256","2.451","2.058","2.78","2.409","2.274","1.724","2.653","2.387","2.549","3.294","3.052","3.004","3.306","3.65","3.742","4.17","4.859","4.186","3.139","3.394","2.793","2.13","5.255","7.359","2.706","1.115","1.675","1.369","2.8","7.209","8.577","7.485","8.771","4.245","3.952",
EnterprisesValueRevenueRatio,"1.907","2.047","2.253","2.554","1.85","2.036","1.594","2.236","1.971","2.13","1.924","1.777","1.814","1.88","2.19","1.944","1.877","2.43","2.733","2.302","2.422","2.061","1.555","2.757","3.454","0.925","0.821","0.876","0.957","1.505","1.992","1.994","2.36","4.765","2.124","3.047","2.523"
EnterprisesValueEBITDARatio,"17.229","18.501","13.674","9.126","8.476","12.232","8.751","12.486","10.507","12.678","9.84","8.308","8.11","8.791","9.217","7.988","8.153","9.98","11.503","9.759","10.147","9.03","7.034","12.858","19.516","6.709","6.253","79.055","8.594","15.438","11.265","6.965","7.501","14.719","6.712","9.725","2.523"
