name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"378,371,628","385,177,524","321,437,869","461,622,945","543,923,438"
EnterpriseValue,"760,225,628","758,050,524","623,825,869","732,875,945","543,923,438"
PeRatio,"318.024",,"15.854",,
ForwardPeRatio,"11.933","12.595","11.793","14.409",
PsRatio,"3.612","3.798","2.592","0.847",
EnterprisesValueRevenueRatio,"1.665","1.66","1.366","1.255","1.234"
EnterprisesValueEBITDARatio,"154.298","153.856","5.366","4.137","-11.972"
