name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"3,228,911,198","5,097,689,296","6,458,026,299","5,423,111,180","5,271,752,200","3,243,412,480","2,070,090,000","1,156,056,749","919,402,396","800,009,660","915,573,750","479,389,190","513,817,920","564,410,611","579,591,383","564,089,039","436,500,000"
EnterpriseValue,"4,639,531,198","6,511,736,296","7,828,290,299","6,735,116,180","6,705,937,200","4,919,281,480","3,725,115,000","2,501,527,749","2,039,805,396","1,731,477,660","1,482,033,750","1,145,357,190","1,011,186,920","482,691,611","481,882,383","564,157,199","436,568,160"
PeRatio,"219.75",,"1,713.333",,,,"19.021","12.967",,"10.256","14.773","8.447","7.95","13.768","26.613",,"225"
ForwardPeRatio,"30.96","149.254","833.333","434.783",,,,,,,"13.736","3.992","5.764","11.494","14.144",,
PegRatio,,,,,,,,,,,"0.916","0.266","0.384","0.511",,,
PsRatio,"4.243","6.618","9.851","9.139","9.079","5.349","4.15","3.418","2.126","2.704","2.229","1.442","1.34","1.503","1.729","5.703",
PbRatio,"3.636","5.511","5.651","4.103","3.724","2.08","1.294","0.8","0.698","0.615","0.757","0.518","0.586","0.816","0.884","0.899","1.615"
EnterprisesValueRevenueRatio,"5.867","8.235","10.857","10.96","11.494","8.777","7.122","5.583","4.704","4.209","3.627","2.993","2.637","1.256","1.384","7.424",
EnterprisesValueEBITDARatio,"11.438","16.053","20.651","19.219","21.739","25.229","14.741","10.522","9.035","8.141","7.574","6.195","5.431","2.764","3.764","61.315","144.943"
