name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,634,416,352","1,866,709,490","1,696,048,682","2,083,607,740","1,639,976,404","1,228,648,530","1,075,973,110","1,281,833,096","622,154,415"
PeRatio,"13.572","14.491","12.681","10.688","28.942","15.773","12.552","30.428","15.259"
ForwardPeRatio,"11.628","13.28","10.753","14.286","13.175","13.717","11.862","16.129","14.164"
PsRatio,"3.418","3.816","3.165","3.511","2.388","3.578","3.196","4.139","2.543"
PbRatio,"1.123","1.36","1.318","1.487","1.317","1.65","1.659","2.24","1.901"
