name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"6,506,411,307","6,892,574,584","5,011,791,457","4,285,963,748","2,558,726,230","1,904,462,222","625,257,410","790,284,024","652,917,786","2,321,354,516","520,658,391","443,188,920"
EnterpriseValue,"6,025,408,307","6,417,028,584","4,409,462,457","3,835,085,787","1,865,915,555","1,671,585,175","249,269,388","377,490,224","240,123,986","1,810,622,534","520,667,642","443,198,171"
PeRatio,,,,,,,,,,,"55.156",
PsRatio,"13.943","16.359","25.646","61.786","200.061",,"123,126.333","78,756.542","3,215.356","18,139.093","387.507","142.139"
PbRatio,"11.001","11.491","7.322","8.805","3.607","8.394","1.768","2.475","1.636","4.626","3.885","11.203"
EnterprisesValueRevenueRatio,"13.037","13.884","17.699","46.936","82.815","27,577.998",,"1,535.531","726.104","59,056.803","950.911","161.928"
EnterprisesValueEBITDARatio,"-37.931","-40.396","-16.768","-13.449","-8.088","-10.887","-1.54","-3.687","-2.086","-17.301","-16.983","-16.907"
