name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021
MarketCap,"4,713,985,171","3,914,760,435","3,321,537,686","9,881,903,915","5,629,503,665"
EnterpriseValue,"4,527,659,171","3,667,349,435","3,034,144,686","9,793,597,915","5,708,019,665"
PsRatio,"6.641","6.01","5.888","26.557","27.774"
PbRatio,"19.702","11.785","8.41","39.933","206.223"
EnterprisesValueRevenueRatio,"6.407","5.806","5.962","29.247","28.243"
EnterprisesValueEBITDARatio,,"-15.441","-7.815","-37.922","-33.476"
