name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,12/31/2006
MarketCap,"3,092,774,120","2,433,409,704","1,362,430,310","1,202,406,151","506,149,023","178,782,912","179,159,825","265,940,010","223,704,198","111,787,991","131,097,676","161,010,807","198,734,578","169,950,310","243,805,625","168,244,922","150,715,880","100,974,851","122,172,566"
EnterpriseValue,"2,902,178,120","2,345,683,704","1,340,014,263","1,179,990,104","468,876,275","190,848,475","177,394,246","272,954,730","217,339,043","120,614,556","149,311,177","166,113,539","181,995,368","153,211,100","210,914,259","142,335,604","126,407,037","87,837,533","119,768,822"
PeRatio,"167",,"334.324",,,,,,,,,,,,,,,,
ForwardPeRatio,"370.37","196.078",,,"144.928",,,,,,,,,"33.333",,,,,
PsRatio,"171.988","58.954","10.074","46.916",,,,,,"31.352",,"78.569","13.516","11.387",,,,,"498,810.02"
PbRatio,"3.753","3.125","2.191","3.956","3.511","2.65","2.25","4.2","4.623","3.331","4.984","3.597","3.313","2.239","4.074","3.487","3.982","3.572","43.507"
EnterprisesValueRevenueRatio,"168.702","59.88","10.676","51.119",,,,,,"39.161","48.478","83.896","12.497","11.137",,,,,
EnterprisesValueEBITDARatio,"186.717",,"370.887","1,390.037","-40.616","-17.599","-13.073","-17.925","-14.894","-8.947","-8.234","-8.063","-9.547","-6.692","-8.05","-6.406","-11.287","-4.719","-8.036"
