name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,234,327,144","2,040,701,224","2,144,204,835","1,224,371,000"
EnterpriseValue,"3,912,327,144","2,845,701,224","3,210,204,835","2,611,371,000"
PeRatio,"12.285","7.265","5.643","3.694"
ForwardPeRatio,"11.403","8.977","4.45",
PsRatio,"0.881","0.575","0.52","0.37"
PbRatio,"3.452","2.42","8.023","4.62"
EnterprisesValueRevenueRatio,"1.039","0.772","0.773","0.785"
EnterprisesValueEBITDARatio,"6.642","4.642","4.126","4.722"
