name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,256,211,200","2,258,542,562","1,490,950,855","2,719,278,101"
EnterpriseValue,"911,215,200","1,787,733,562","1,011,891,855","2,588,327,101"
PsRatio,"1.702","3.074","2.487","5.477"
PbRatio,"6.401","6.531","4.291",
EnterprisesValueRevenueRatio,"1.174","2.537","1.689","5.279"
EnterprisesValueEBITDARatio,,"-22.764","-7.837","-40.873"
