name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"9,427,367,673","6,068,044,872","8,045,332,892","10,968,662,985","4,286,794,490","3,991,829,370","4,911,193,218","9,967,185,185","5,134,969,803"
EnterpriseValue,"11,047,367,673","6,952,044,872","8,339,332,892","11,241,662,985","5,090,794,490","4,956,829,370","5,713,193,218","10,249,185,185","6,371,969,803"
PeRatio,,,,"13.856",,,,"34.598",
ForwardPeRatio,"11.403","13.333","12.121","8.432","60.976","23.256","7.184","14.663",
PsRatio,"0.638","0.57","0.648","1.005","0.459","0.353","0.379","0.905","0.555"
PbRatio,"1.796","1.346","1.498","2.828","1.263","0.879","0.942","1.702","0.736"
EnterprisesValueRevenueRatio,"1.004","0.655","0.635","1.003","0.546","0.437","0.432","0.931","0.69"
EnterprisesValueEBITDARatio,"16.764","44.852","5.167","5.143","8.017","4.721","2.474","6.068","40.329"
