name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"6,387,414,413","6,696,245,636","5,611,783,274","7,267,550,000","4,887,960,000","4,896,000,000","3,572,750,000","5,153,025,286","3,200,232,627","2,100,935,447","1,412,862,377","1,145,769,740","653,683,887","554,123,296","459,959,760","469,682,604","706,753,574","565,971,648","512,500,735","210,495,243","189,772,817","86,763,245","48,362,202","23,698,543","11,460,000"
PeRatio,"11.606","11.269","10.309","14.783","16.641","12.308","12.63","20.4","24.928","21.49","20.594","20.72","17.127","16.313",,,"23.472","18.97","31.009","31.225","37.084","36.154","62.376",,
ForwardPeRatio,"12.579","12.92","8.993","15.432","14.389","11.834","9.294","14.085","20.367","17.123","17.331","16.584","17.731","22.321","91.743",,,,,,,,,,
PegRatio,,,,,,,,,,,"1.387","1.327","1.418","1.786","6.092",,,,,,,,,,
PsRatio,"4.591","4.401","4.471","6.582","5.096","5.571","4.414","6.908","7.763","7.017","6.016","5.294","3.15","2.948","2.464","2.369","4.815","4.465","6.904","7.228","7.645","5.717","4.113","4.204",
PbRatio,"1.098","1.191","1.096","1.461","1.07","1.14","0.917","1.403","2.177","1.852","1.807","1.609","0.963","0.877","0.784","0.768","1.316","1.213","2.058","3.347","3.279","2.527","1.492","1.296",
