name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"1,966,303,107","1,968,399,379","1,714,779,857","2,025,277,660","1,733,106,490","2,218,302,368","1,857,191,283","2,261,446,069","2,309,639,398","1,937,158,148","2,973,465,289","2,257,687,636","1,756,311,363","1,614,722,740","1,854,846,516","1,052,816,112","456,554,838","1,419,067,578","1,372,211,292","607,805,573"
EnterpriseValue,"3,134,627,107","3,156,793,379","2,877,683,857","3,049,553,660","2,827,017,490","3,388,204,368","2,619,174,283","3,035,632,069","2,996,636,398","2,931,379,148","3,979,705,289","3,274,538,636","2,735,419,363","2,661,833,740","2,551,525,516","1,662,213,112","1,321,077,838","2,213,820,578","1,943,947,709","963,850,713"
PeRatio,"26.056","23.475","22.135",,,"30.778","20.636","25.089","19.879","15.548","27.537","57.84",,,,,"9.054","22.697","39.152",
ForwardPeRatio,"21.834","20.877","15.175","64.103",,,,"23.042","57.804","15.949","14.728","30.212","14.706","78.125","121.951",,,,,
PegRatio,,,,,,,,,,,"1.575","3.234","1.573","7.355","12.245",,,,,
PsRatio,"1.853","1.868","1.865","4.624","3.478","2.448","2.192","2.616","2.519","2.099","3.431","2.577","2.171","2.327","2.776","1.58","0.681","1.986","2.601","35.539"
PbRatio,"1.197","1.197","1.074","1.334","0.945","1.231","0.969","1.234","1.252","1.063","1.727","1.355","1.036","1.07","1.312","0.896","0.449","1.314","1.988","1.292"
EnterprisesValueRevenueRatio,"2.916","2.937","2.873","5.377","9.44","3.612","3.032","3.489","3.342","3.149","4.559","4.095","3.763","4.436","4.87","2.887","1.906","3.114","4.008","4.25"
EnterprisesValueEBITDARatio,"11.904","11.988","11.032","-58.497","-11.14","9.129","11.07","12.662","11.247","11.674","12.169","17.629","20.962","19.317","22.18","16.239","7.668","11.581","16.025","27.488"
