name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987
MarketCap,"11,044,345,982","10,038,595,937","9,400,842,767","14,651,334,671","10,493,819,194","4,817,238,865","2,316,202,515","1,580,549,301","1,042,698,140","932,137,196","648,932,605","435,467,107","195,904,857","115,237,841","124,892,936","147,013,276","149,771,541","96,309,326","112,397,249","51,160,539","91,009,337","127,673,003","99,936,955","76,558,231","253,291,297","68,367,109","21,386,376","23,515,752","16,585,989","25,922,616","76,515,000","86,800,000","185,078,250","129,794,000","96,577,000","58,824,000","65,682,000","115,667,500"
EnterpriseValue,"11,004,826,982","9,827,702,937","9,245,990,767","14,343,996,671","10,212,297,194","4,563,066,865","2,228,298,515","1,519,114,301","958,305,140","863,263,196","594,855,900","372,476,197","155,849,841","65,612,777","71,758,186","98,153,951","99,987,750","79,877,564","95,965,487","34,070,465","77,054,590","112,147,775","80,545,593","45,149,674","219,258,384","65,067,109","16,686,376","14,315,752","7,385,989","16,722,616","53,415,000","60,800,000","156,378,250","109,294,000","88,077,000","50,324,000","57,382,000","97,867,500"
PeRatio,"267.608","88.571","58.585","126.114","233.695","185","99.509","63.649","154.1","108.808","55","19.486","13.956",,,"26.611","4.085",,"185",,,,,,,,,,,,,,,,,,"300",
ForwardPeRatio,"136.986","93.458","53.763",,"212.766","82.645","75.188","49.02",,,,"18.051","32.154",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"6.849","4.457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"17.478","15.29","12.183","25.347","31.188","17.412","12.908","10.613","10.399","12.131","10.454","6.118","3.152","4.218","5.954","5.105","7.824","7.26","8.795","5.466","13.162","16.112","27.524","31.254","60.076","21.226","8.168","6.061","1.092","1.534","2.378","3.116","15.115","10.777","7.982","6.752","6.439","25.324"
PbRatio,"5.603","21.619","5.126","8.542","9.329","4.609","3.819","2.741","6.264","7.675","5.663","4.348","2.329","1.718","1.889","2.127","2.336","3.805","4.419","2.106","3.35","5.201","3.652","2.372","7.218","14.862","3.506","4.799","1.642","1.662","1.638","1.775","3.636","3.687","4.41","2.686","2.627","5.456"
EnterprisesValueRevenueRatio,"17.228","15.385","11.535","21.392","27.883","16.885","11.484","10.756","9.167","10.334","9.361","5.464","2.503","2.404","3.422","3.343","5.182","5.675","7.433","3.64","11.144","14.43","18.725","19.24","73.63","27.369","6.996","3.767","0.678","0.99","1.993","2.227","13.366","14.381","6.935","5.92","5.626","26.451"
EnterprisesValueEBITDARatio,"82.023","73.249","34.082","70.567","105.225","81.033","50.732","62.784","46.086","47.829","39.115","14.229","10.504","39.593","-20.4","14.323","2.723","-62.099","-116.823","-10.006","-8.51","-26.128","-15.14","-6.399","-54.289","-26.492","-27.131","71.579","-1.154","-0.945","-3.179","-6.333","-13.366","-14.769","-51.81","-17.973","-95.637","-22.76"
