name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"8,100,082,384","5,890,924,491","3,977,501,605","14,739,210,268","15,905,204,508","13,017,670,455"
EnterpriseValue,"7,456,716,384","5,268,776,491","3,272,538,605","13,346,747,268","14,438,705,508","10,349,266,455"
PeRatio,"0.904"
ForwardPeRatio,"49.505","40","26.596",,,
PsRatio,"1.773","1.3","0.989","5.008","5.367","3.917"
PbRatio,"14.958","12.797","5.329","9.932","7.94","4.354"
EnterprisesValueRevenueRatio,"1.693","1.196","0.799","4.16","6.106","2.862"
EnterprisesValueEBITDARatio,"-39.46","-27.882","-2.331","-15.521","-8.983","-4.154"
