name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
MarketCap,"9,983,833,652","8,819,964,112","8,162,544,470","4,975,773,476","4,672,649,930","5,917,637,437","6,303,568,168","12,316,716,820","10,196,992,546","8,020,138,415","8,800,562,580","9,121,410,883","5,625,671,951","6,160,455,575","7,667,409,007","6,476,916,501","6,158,803,114","8,253,755,651","7,119,799,886","6,792,189,131","5,320,033,679","4,670,181,764","4,237,440,540","6,421,217,763","6,480,492,966","7,705,989,357","8,072,445,250","4,968,264,521","5,189,139,500","4,015,385,000","2,733,590,750","3,989,002,500","3,585,609,000","2,713,581,000","1,547,863,389","1,703,952,000","1,158,624,000","862,581,000","1,342,658,116"
EnterpriseValue,"13,268,233,652","12,085,864,112","11,448,444,470","8,295,473,476","7,947,449,930","9,277,937,437","9,072,868,168","15,200,616,820","13,128,892,546","10,634,038,415","11,593,462,580","11,830,210,883","8,759,571,951","9,037,155,575","10,470,209,007","8,954,916,501","8,558,803,114","10,744,855,651","9,649,199,886","9,590,489,131","8,278,333,679","7,339,981,764","6,261,740,540","8,463,317,763","8,567,892,966","9,655,089,357","8,681,145,250","5,962,464,521","5,526,039,500","4,603,685,000","3,115,490,750","4,227,602,500","3,763,609,000","2,908,381,000","1,663,063,389","1,703,952,000","1,158,624,000","862,581,000","1,342,658,116"
PeRatio,"8.02","7.81","6.966","6.3","4.923","5.891","12.14","12.885","11.53","21.901","9.853","10.861","6.568","7.367","8.937","7.604","11.484","12.587","24.738","13.623",,,"10.44","11.092","11.736",,"32.074","29.552","24.743","14.706","15.729","13.393","14.324","13.149","8.634","12.903","10.887","10.511","13.438"
ForwardPeRatio,"6.439","5.801","6.519","4.636","4.359","5.084","5.388","12.469","10.846","8.673","9.399","9.579","7.097","6.662","8.203",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.084","1.104","0.819","0.701","0.879",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.837","0.738","0.704","0.384","0.394","0.522","0.564","1.119","0.956","0.783","0.864","0.904","0.558","0.636","0.778","0.642","0.636","0.804","0.638","0.665","0.504","0.436","0.444","0.687","0.678","0.816","2.069","2.057","2.322","1.005","0.8","1.233","1.349","1.114","0.737","1.005","0.567","0.426","0.642"
PbRatio,"1.034","0.909","0.937","0.448","0.429","0.614","0.74","1.293","1.079","0.935","0.952","1.052","0.653","0.652","0.857","0.762","0.963","1.027","0.938","0.938","0.736","0.642","0.619","1.081","1.252","1.547","2.368","1.591","3.279","1.912","1.424","1.897","2.126","1.849","1.252","1.238","0.871","0.648","1.002"
EnterprisesValueRevenueRatio,"1.078","0.982","0.964","0.701","0.605","0.774","0.782","1.347","1.189","0.991","1.102","1.141","0.833","0.879","1.027","0.887","0.857","1.021","0.916","0.919","0.791","0.748","0.689","0.94","0.945","1.035","1.019","0.777","1.357","1.117","0.86","1.245","1.425","1.202","0.766","0.881","0.526","0.412","0.634"
