name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"918,977,510","1,041,325,512","1,258,225,272","1,671,307,428","2,198,458,708","1,608,642,742","2,125,031,988","2,162,907,168","1,726,011,287","1,557,405,379","2,115,989,691"
EnterpriseValue,"1,040,377,510","1,240,925,512","1,445,425,272","1,779,307,428","2,338,658,708","1,719,142,742","1,960,831,988","2,577,207,168","2,228,711,287","2,030,805,379","2,068,489,691"
PeRatio,"154.567","60.622","29.097",,"152.933",,,"38.483","39.34",,"54.793"
ForwardPeRatio,,,,,,,,"22.321","20","17.123",
PsRatio,"1.377","1.281","1.637","2.262","3.054","2.366","3.252","1.36","1.095","0.966","1.271"
PbRatio,"0.743","0.847","0.996","1.324","1.704","1.27","1.634","1.835","1.567","1.496","1.018"
EnterprisesValueRevenueRatio,"1.545","1.843","2.113","3.031","3.272","2.464","3.006","4.214","3.936","3.99","1.237"
EnterprisesValueEBITDARatio,"19.556","23.326","17.126","-3,558.615","-1,169.329","-142.078","46.91","136.36","-53.964","-29.012","11.328"
