name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"34,737,264,070","31,417,435,934","37,187,348,485","24,343,722,603","7,468,664,126","12,417,470,994","8,660,902,105","11,224,969,682","12,546,439,320","10,508,492,713","15,633,033,894","21,585,682,239","25,292,845,369","24,995,610,727","25,045,006,847","19,014,112,232"
EnterpriseValue,"40,821,030,524","38,391,037,812","43,581,819,790","35,733,329,998","14,811,272,112","18,910,018,076","14,504,398,599","20,345,624,599","14,277,567,134","11,885,597,463","19,292,389,888","25,160,163,112","28,830,143,813","28,187,898,301","30,352,157,702","24,891,112,232"
PeRatio,"11.803","10.344","10.092","46.051",,"22.472",,"4.482",,"19.036","15.748","38.615","25.471","21.317","25.186","29.302"
ForwardPeRatio,"9.302","7.246","7.199","6.901",,"24.039","8.475","57.471","140.845",,"22.371","20.284","16.667",,,
PsRatio,"0.869","0.76","0.748","0.765","0.623","0.787","0.533","0.689","1.473","0.96","0.881","1.287","1.469","1.702","1.929","1.867"
PbRatio,"1.659","1.458","1.844","1.314","0.556","0.847","0.632","0.726","1.487","1.121","1.687","2.282","2.572","2.749","2.497","2.062"
EnterprisesValueRevenueRatio,"0.736","0.692","0.607","0.732","1.064","0.871","0.678","1.175","1.296","1.028","0.959","1.325","1.673","1.742","2.319","2.161"
EnterprisesValueEBITDARatio,"3.922","3.689","3.064","5.345","19.235","4.51","-12.087","4.182","13.406","3.541","5.407","7.344","7.593","7.176","9.877","8.487"
