name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"2,720,296,447","2,884,561,412","2,916,259,442","3,141,801,098","2,925,700,274","3,292,578,552","2,318,386,484","2,908,582,624","2,958,459,993","2,063,622,906","2,645,652,407","2,070,375,989","2,022,205,590","1,530,425,463","2,339,258,790","2,137,092,111","1,583,945,071","1,492,043,962","2,165,043,840","1,419,016,810","1,081,315,869","617,342,607","331,194,031","245,092,958","202,827,981","134,550,750","119,714,250","22,660,000","7,455,000","6,745,000","9,940,000","13,135,000","6,745,000","6,833,750"
EnterpriseValue,"5,002,694,447","5,129,046,412","5,202,538,442","5,316,593,098","5,122,175,274","5,137,560,552","4,117,584,484","4,787,362,624","4,983,804,993","4,380,105,906","4,854,709,407","4,427,171,989","4,364,612,590","3,939,075,463","4,652,918,790","4,182,752,111","3,443,874,071","3,293,328,962","3,561,005,840","2,526,034,810","2,090,249,869","1,346,644,607","1,030,302,031","811,822,958","665,276,981","531,796,750","424,175,250","133,665,000","21,855,000","21,745,000","23,940,000","20,635,000","11,545,000","833,750"
PeRatio,"19.567",,"27.596","21.682","50.154","19.87","30.1","29.026","94.606","18.819","69.195","789.667",,,"97.183","52.687","35.287","90","112.156","58.262","54.352","110.526","26.981","18.547","16.563","10.893","15.16",,"25","23.75","31.818","54.412","50",
ForwardPeRatio,,,,,,,,,,,"42.194","22.075","39.683","38.462","52.91",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,"1.952","7.752","8.159",,,,,,,,,,,,,,,,,,,
PsRatio,"3.958","4.229","3.896","4.725","4.846","5.232","3.546","4.849","5.163","3.329","4.36","3.608","3.475","2.555","3.711","2.692","2.551","3.685","6.021","4.35","4.217","3.411","2.172","1.902","1.793","1.742","0.403","2.518","3","2.85","4.993","9.069","8.333","68.338"
PbRatio,"1.833","1.941","1.755","1.92","1.818","1.988","1.478","2.191","2.492","1.574","2.339","1.855","1.96","1.255","1.907","2.08","1.697","1.814","3.032","2.436","2.072","1.371","1.148","0.929","1.043","0.7","0.709","1.943","0.81","0.695","0.975","1.205","1.204","1.12"
EnterprisesValueRevenueRatio,"7.303","7.488","7.04","8.002","8.796","8.397","7.122","7.812","8.678","7.003","8.278","8.459","8.589","7.991","9.453","5.453","5.881","8.089","10.069","7.862","8.977","6.878","7.148","6.598","6.327","6.864","10.801","20.252","8.742","8.698","10.882","17.196","19.242","8.338"
EnterprisesValueEBITDARatio,"33.272","34.112","14.846","18.126","16.679","12.734","14.197","16.621","26.646","12.599","18.614","18.998","20.446","29.297","19.385","16.47","13.871","14.549","18.809","15.715","15.087","11.925","10.848","10.003","5.696","4.309","11.347","11.829","5.907","4.182","5.094","8.254","9.621","-8.338"
