name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,430,930,111","104,526,822","77,379,969","122,575,152"
EnterpriseValue,"1,711,185,111","430,250,822","439,346,969","350,493,152"
PeRatio,"12.942","5.745",,"1.848"
ForwardPeRatio,"11.806","4.656",,
PsRatio,"1.059","0.484","0.215","0.498"
EnterprisesValueRevenueRatio,"4.078","1.119","1.221","1.423"
EnterprisesValueEBITDARatio,"48.108","4.547","2.982","4.017"
