name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"21,949,873,954","20,678,927,315","27,079,376,181","26,316,535,267","40,784,646,338","32,640,235,207","30,472,094,339","19,138,865,825","14,544,131,937","36,009,603,206","78,865,573,389","128,053,043,913","88,115,529,515","86,651,297,320","49,325,205,297","37,174,002,804"
EnterpriseValue,"46,924,900,988","38,862,643,521","46,655,408,406","38,414,098,702","49,430,395,700","40,205,311,985","41,876,507,099","32,426,540,812","28,437,417,447","43,191,541,279","82,037,492,648","130,540,910,716","89,266,534,329","89,188,280,103","50,938,400,355","35,334,317,375"
PeRatio,"4.507","4.002","10.565","14.403","11.706","8.436","21.047",,"28.001","7.754","10.662","14.659","12.716","20.75","19.505","7.302"
ForwardPeRatio,"5.714","6.075","7.441","34.13","11.848","11.261","17.271","18.215","5.247","232.558","8.688","12.166","11.087","15.625",,
PegRatio,,,,,,,,,,"27.503","1.036","1.451","0.767","0.858",,
PsRatio,"0.628","0.787","1.455","1.691","1.922","1.658","1.664","1.162","0.8","1.16","2.171","3.146","2.979","4.028","3.292","2.505"
PbRatio,"1.238","1.467","1.718","1.743","2.316","2.038","1.943","1.226","0.914","1.218","2.361","3.346","3.806","4.09","3.073","2.453"
EnterprisesValueRevenueRatio,"0","0","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.002","0.001","0.002","0.002","0.001"
EnterprisesValueEBITDARatio,"0.001","0.001","0.001","0.002","0.002","0.001","0.002","0.002","0.008","0.002","0.003","0.005","0.003","0.006","0.006","0.002"
