name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"3,325,718,102","3,515,318,089","3,687,512,749","3,529,820,000","3,227,074,000","4,194,784,430","3,925,330,000","3,795,308,968","3,175,010,713","2,495,753,000","2,530,926,000","2,065,032,000","1,614,612,000","1,545,265,370","1,333,908,000","1,150,336,000","1,020,711,168","1,219,064,000","1,414,816,000","1,324,400,000","1,091,475,000","2,671,649,827","1,941,604,110","2,114,493,591","1,853,532,311","1,244,265,549","1,592,809,164"
EnterpriseValue,"5,045,118,102","5,200,518,089","5,620,712,749","5,515,320,000","5,184,574,000","5,742,484,430","5,315,630,000","5,199,608,968","4,613,310,713","3,990,853,000","3,757,626,000","3,003,632,000","2,551,912,000","2,272,965,370","2,068,308,000","1,827,536,000","1,523,411,168","1,618,464,000","1,750,316,000","1,623,600,000","1,289,375,000","3,286,849,827","2,767,104,110","3,101,493,591","2,598,232,311","1,992,665,549","2,297,109,164"
PeRatio,"13.433","14.19","17.626","22.492","18.164","21.249","25.407","21.491","24.594","15.497","18.441","19.472","15.884","16.792","17.014","17.291","11.443","12.851","16.445","129.412","26.825","17.791","15.534","15","12.467","17.46","16.355"
ForwardPeRatio,"13.812","14.641","16.208",,,"20.921",,"19.268","18.349","14.948","16.978","9.891","12.121","16.051","14.859",,,,,,,,,,,,
PegRatio,"2.193","2.323",,,,,,,"3.057","2.492","2.828","1.649","2.019","3.149","3.716",,,,,,,,,,,,
PsRatio,"1.764","1.843","2.297","2.587","2.785","3.029","2.825","2.646","2.299","1.727","2.074","1.945","1.603","1.587","1.409","1.386","1.18","1.335","1.696","1.596","1.389","1.575","1.23","1.262","1.367","1.024","1.358"
PbRatio,"1.184","1.263","1.376","1.508","1.415","1.9","1.855","1.86","1.7","1.37","1.655","1.604","1.344","1.497","1.367","1.238","1.234","1.642","2.191","2.25","1.731","1.83","1.575","1.849","2.07","1.544","2.028"
EnterprisesValueRevenueRatio,"2.684","2.767","3.578","3.886","4.435","4.629","3.547","3.664","3.444","2.685","3.305","2.949","2.655","2.449","2.28","2.408","1.902","1.923","2.282","2.202","1.831","4.983","4.303","2.033","2.19","2.002","2.21"
EnterprisesValueEBITDARatio,"9.233","9.518","13.207","13.085","12.469","12.59","12.186","11.904","10.325","9.898","10.633","9.969","9.056","8.636","8.661","9.619","7.317","8.883","9.241","17.477","8.724","22.074","17.262","8.018","8.15","8.341","8.408"
