name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
MarketCap,"6,213,228,000","3,442,192,000","3,897,351,000","5,479,980,000","6,226,077,000","6,115,447,069","4,080,524,000","3,642,053,302","3,488,604,647","1,434,584,881"
EnterpriseValue,"7,918,828,000","5,134,792,000","4,624,651,000","4,834,380,000","5,398,077,000","5,844,647,069","4,221,224,000","3,324,953,302","3,259,904,647","1,313,184,881"
PeRatio,,,,"32.024","17.342","56.549","161.848","24.125",,
ForwardPeRatio,"68.966","53.763","14.184","11.696",,"13.405","9.98","12.87","23.81",
PegRatio,,,,,,,,"0.757","1.129",
PsRatio,"4.442","2.414","2.156","3.577","3.736","3.677","2.464","3.105","3.362","1.648"
PbRatio,"6.935","2.938","2.534","2.866","2.876","3.526","2.722","4.147","7.445","3.009"
EnterprisesValueRevenueRatio,"5.745","3.612","2.543","2.873","3.141","3.408","2.888","2.844","3.194","1.509"
EnterprisesValueEBITDARatio,,,"18.41","10.356","7.773","15.157","23.595","20.237","27.91","35.492"
