name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"24,978,993,020","24,412,382,073","19,761,828,497","18,589,657,837","18,598,654,470","18,902,496,874","13,171,029,208","14,853,991,785","11,104,292,392","8,417,106,133","7,919,473,248"
EnterpriseValue,"38,354,993,020","37,542,382,073","33,284,828,497","30,897,657,837","30,655,654,470","31,077,496,874","24,330,929,208","26,454,391,785","22,176,792,392","20,573,606,133","7,919,473,248"
PeRatio,"21.08","26.941","20.997","25.074","33.032","25.923","15.519","42.694","39.388",,
ForwardPeRatio,"16.835","17.331","15.674","15.552","16.921","16.208","13.793","18.018",,,
PsRatio,"5.147","5.184","4.64","5.083","5.632","5.432","4.77","6.571","5.486","2.217","4.002"
PbRatio,"8.666","8.395","8.588","7.453","7.948","8.067","6.02","7.021","6.535","5.799",
EnterprisesValueRevenueRatio,"5.462","5.346","5.117","5.384","6.171","5.547","4.542","5.781","5.349","5.077","6.606"
EnterprisesValueEBITDARatio,"17.13","16.767","16.103","15.109","20.492","14.388","11.681","14.796","12.293","15.783","91.555"
