name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"2,317,223,115","3,315,921,781","3,620,925,065","3,522,562,039","4,015,112,181","904,141,078","1,092,023,406"
EnterpriseValue,"3,107,315,115","4,201,380,781","4,207,667,065","4,459,824,039","4,724,356,181","1,341,611,078","1,432,824,406"
ForwardPeRatio,"50.505","103.093","294.118",,"555.556",,
PegRatio,"2.025","4.111","11.676",,"22.046",,
PsRatio,"1.643","2.128","3.182","4.266","4.793","0.957","1.675"
PbRatio,"4.615","6.814","22.744",,,,
EnterprisesValueRevenueRatio,"2.33","3.151","3.509","4.587","5.948","1.709","2.265"
EnterprisesValueEBITDARatio,"-22.994","-31.09","-21.156","-63.854","-98.912","-8.943","-11.027"
