name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018
MarketCap,"727,816,398","755,732,643","758,517,079","834,164,335","1,030,438,296","923,441,727","915,945,152","849,157,485"
PeRatio,"17.661","27.071",,,"21.913","6.392","42",
PsRatio,"18.86","29.818",,,"20.531","6.26","41.695",
PbRatio,"0.875","0.897","0.863","0.841","0.974","0.88","0.971","0.879"
EnterprisesValueRevenueRatio,"18.86","29.818",,,"20.483","6.26","41.695",
