name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"4,227,247,645","3,879,078,693","2,083,679,095","2,087,124,600","3,405,289,220","2,369,553,940","2,028,130,190","886,601,304","1,150,736,668","794,548,890"
EnterpriseValue,"4,315,554,645","3,962,007,693","2,104,565,095","2,040,534,600","3,282,966,220","2,296,891,940","1,890,297,190","796,037,304","1,060,172,668","713,068,890"
PeRatio,,,,,,,,,"44.545",
PsRatio,"13.15","12.607","7.244","6.947","16.255","8.802","11.627","5.954","11.914","12.093"
PbRatio,"9.155","8.121","3.803","3.472","5.147","12.464","12.412","6.722","10.565","8.384"
EnterprisesValueRevenueRatio,"13.713","12.589","7.44","6.94","14.594","9.692","10.428","4.999","9.267","9.945"
EnterprisesValueEBITDARatio,"-52.554","-48.249","-43.159","-1,384.352","-39.277","-61.075","-309.682","145.183","118.283","-21.635"
