name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,287,677,431","1,487,087,414","782,732,298","1,820,767,007"
EnterpriseValue,"1,283,360,431","1,502,437,414","831,216,298","1,863,686,007"
ForwardPeRatio,"47.847","71.429","243.902",
PsRatio,"0.779","1.01","0.537","1.363"
PbRatio,"1.273","1.383","0.977","2.444"
EnterprisesValueRevenueRatio,"0.757","1.08","0.578","1.41"
EnterprisesValueEBITDARatio,"14.377","32.86","11.59","161.863"
