name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"12,157,346,874","9,803,728,498","6,408,608,737","6,393,024,468","3,962,055,626","4,326,867,641","4,029,907,802"
EnterpriseValue,"13,876,946,874","11,649,928,498","7,380,508,737","7,409,724,468","4,906,055,626","5,478,667,641","4,867,907,802"
PeRatio,"21.855","21.028","21.022","25.503",,"18.271","12.601"
ForwardPeRatio,"22.779","18.315","15.699","19.157","13.908","13.459","12.136"
PegRatio,,,,,"4.966","2.805",
PsRatio,"3.796","3.163","2.288","2.78","1.938","2.034","1.842"
PbRatio,"3.869","3.329","2.4","2.483","1.623","1.689","1.466"
EnterprisesValueRevenueRatio,"4.252","3.57","2.537","3.01","2.455","2.486","2.199"
EnterprisesValueEBITDARatio,"19.266","16.174","11.943","16.059","37.885","13.734","12.262"
