name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"1,649,260,902","1,724,204,665","1,888,169,436","4,037,916,960","2,598,766,500","1,522,111,360","1,262,510,600","1,492,062,969","1,669,306,937","1,154,085,240","2,460,167,300","2,932,987,730","871,338,000"
EnterpriseValue,"1,608,174,902","1,710,427,665","1,897,796,436","3,775,546,960","2,258,593,500","1,282,757,360","1,056,101,600","1,256,780,969","1,378,902,937","871,987,240","2,364,071,300","2,836,891,730","775,242,000"
PeRatio,"15.263","14.81","22.627","40.915","51.214","49.86","30.778","62.362","57.253","59.889","107.969","61.891","14.525"
ForwardPeRatio,,,,,,,"37.879","34.965","29.762","22.676","48.309","76.336","38.168"
PsRatio,"1.923","2.003","2.382","5.519","3.96","2.355","2.077","2.851","3.564","2.924","8.118","13.513","3.653"
PbRatio,"3.129","3.241","4.387","8.503","6.659","4.813","4.7","4.859","5.64","3.94","10.686","16.934","11.326"
EnterprisesValueRevenueRatio,"1.839","1.956","2.293","4.882","3.388","1.972","1.695","2.256","2.79","2.051","7.208","12.045","4.571"
EnterprisesValueEBITDARatio,"7.881","8.382","11.799","24.585","17.837","18.307","13.522","20.323","20.978","15.611","50.35","60.119","31.653"
