name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"4,624,037,377","3,296,235,917","2,805,311,783","2,203,785,856","2,896,661,435","3,909,528,801","9,252,528,558","3,487,848,023","3,694,478,262","2,840,401,902","1,775,918,246","1,140,128,469","824,514,957","1,895,250,672","702,562,126","280,557,986","940,986,521","1,186,785,111","857,812,250","1,063,885,816","735,189,924","219,573,811","348,477,839","1,618,182,518"
PeRatio,"55.344","8.159","8.856","4.914","47.811","12.449","22.131","10.808","11.469","5.678","5.408","3.02","3.369","18.449","11.828","5.48","64.533","38.123","53.299",,,,"2.9",
ForwardPeRatio,,,"2.87","4.757","4.587",,,,,,"3.747","2.474","2.99","13.755",,,,,,,,,,
PegRatio,,,,,,,,,,,"0.093","0.061",,,,,,,,,,,,
PsRatio,"4.14","0.872","0.733","0.706","1.359","2.403","3.943","2.014","2.143","1.005","0.703","0.413","0.391","1.396","0.684","0.302","1.353","2.462","1.968","2.561","1.618","0.697","0.229",
PbRatio,"2.468","0.833","0.539","0.7","1.644","2.94","5.121","2.999","3.444","1.869","1.4","0.829","0.992","3.055","1.323","0.525","1.791","2.148","1.626","2.065","1.468","0.454","0.248","1.272"
