name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993
MarketCap,"103,991,921,826","92,205,716,948","91,560,090,444","82,460,751,625","69,376,765,640","70,353,894,119","59,319,892,370","67,836,758,814","61,480,608,365","37,925,238,080","37,756,424,727","35,178,866,090","27,157,658,413","23,644,928,755","20,850,192,537","17,027,217,446","17,653,157,746","20,369,145,925","19,773,407,696","17,278,358,995","12,161,456,943","11,593,341,734","7,707,012,305","10,433,427,380","9,860,324,119","3,628,989,168","5,807,790,000","5,202,687,953","3,078,876,000","1,586,600,718","1,139,312,000","1,651,607,513"
EnterpriseValue,"120,169,921,826","108,141,716,948","108,994,090,444","99,437,751,625","87,063,765,640","84,548,894,119","74,472,892,370","82,492,758,814","76,278,608,365","44,159,238,080","44,299,424,727","41,639,866,090","33,098,658,413","28,778,928,755","26,254,192,537","21,263,217,446","21,359,157,746","19,935,145,925","19,329,407,696","17,443,358,995","13,624,983,943","12,928,920,734","8,938,534,305","11,606,927,380","11,045,047,119","5,528,570,168","5,740,076,000","5,096,351,953","3,025,502,000","1,586,600,718","1,139,312,000","1,651,607,513"
PeRatio,"11.756","13.232","15.373","9.833","30.54","19.679","11.786","17.459","17.546","14.25","11.905","10.11","10.114","13.033","6.833","6.68","15.05","8.065","10.835","15.225","11.162","8.267","154.421",,"16.014","9.021","10.135","11.721","9.085","8.425",,"6.034"
ForwardPeRatio,"11.779","10.695","12.438","13.661","13.587","13.812",,"13.605","12.674","12.315","12.166","11.751","9.814","9.32","8.278","6.566",,,,,,,,,,,,,,,,
PegRatio,"0.741","0.672","4.011","0.876","1.526","1.133",,"1.183","1.736",,"3.688","2.261","2.336","0.818","0.726","0.558",,,,,,,,,,,,,,,,
PsRatio,"2.131","1.947","2.237","2.146","2.002","2.168","1.828","2.123","2.028","2.032","2.009","1.885","1.727","1.528","1.327","1.128","1.287","1.469","1.554","1.217","1.031","1.096","1.202","1.196","1.808","1.091","4.035","5.382","3.102","2.633","2.126","2.507"
PbRatio,"1.748","1.761","1.92","1.39","1.23","1.289","1.165","1.343","1.273","1.302","1.258","1.247","0.986","0.995","0.908","0.866","1.222","1.222","1.464","1.689","1.237","1.313","1.206","1.709","1.882","0.815","1.564","1.986","1.372","1.173","1.046","1.207"
EnterprisesValueRevenueRatio,"2.412","2.17","2.532","2.434","2.415","2.47","2.279","2.551","2.423","2.328","2.311","2.16","1.842","1.713","1.64","1.41","1.567","1.408","1.45","1.333","1.106","1.21","1.255","1.711","2.097","1.832","4.08","4.295","3.564","2.401","2.12","3.07"
