name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"3,176,828,626","4,463,588,924","2,702,641,872","1,438,964,021","1,229,646,236","2,532,060,968","939,111,191","779,424,797","1,207,344,293","2,337,993,558","281,980,892","323,553,795","253,818,710","334,012,965","1,975,270,145","2,127,094,220","2,305,390,185","3,591,607,920","2,383,181,505","2,837,370,256","3,319,244,319","1,875,812,777","676,729,100","783,177,541","1,163,984,097","234,922,014","65,467,130"
EnterpriseValue,"6,641,237,626","6,205,949,924","4,715,063,872","3,571,109,021","3,263,758,236","4,528,780,968","2,772,727,191","2,531,500,797","2,532,229,293","2,786,339,558","1,257,023,892","1,631,239,795","1,547,376,710","2,762,337,965","4,640,260,145","4,731,642,220","5,175,792,185","6,379,423,920","5,352,036,505","5,789,588,256","6,017,123,319","4,792,446,777","2,302,772,100","2,296,583,541","2,167,174,097","1,238,282,014","874,454,130"
PeRatio,"5.801","5.696","10.117",,"2.278","38.97",,"229.5","10.773","8.794",,,,"3.743","12.256","20.697","3.24","6.358","4.609","3.398","3.63","4.317","98.333","2.248","7.965",,"2.407"
ForwardPeRatio,"5.663","6.685","5.519","5.817","9.718","4.543",,"45.872","10.776","7.117",,,,,"16.026",,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,"3.207",,,,,,,,,,,,
PsRatio,"1.557","2.328","2.278","1.785","0.863","2.651","1.334","1.206","2.397","1.107","0.439","0.479","0.381","0.377","1.698","1.872","1.008","2.764","1.434","1.651","1.774","1.63","1.576","1.217","2.868","0.928","0.536"
PbRatio,"1.353","2.005","1.333","0.892","0.758","1.835","0.825","0.543","0.864","10.393",,,"2.121","0.613","2.644","2.869","3.283","8.053","3.267","4.651","3.616","1.494","0.552","0.625","1.365","0.408","0.143"
EnterprisesValueRevenueRatio,"3.256","3.237","4.234","5.025","2.358","5.415","3.94","3.919","3.992","5.201","2.212","2.648","2.316","3.121","3.879","4.164","2.304","4.908","3.221","3.361","3.243","4.083","5.529","3.548","5.34","4.89","4.29"
EnterprisesValueEBITDARatio,"5.72","6.616","9.569","180.944","5.325","30.269","13.189","12.165","5.937","18.374","72.627","1,095.527","12.189","18.101","8.781","9.362","4.666","382.185","11.361","7.77","7.817","42.992","11.303","5.35","5.879","5.941","4.85"
