name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"902,220,841","1,029,965,758","860,863,986","1,031,475,247","596,648,934","748,679,705","605,478,361","673,310,422"
PeRatio,"7.614","9.097","10.537","12.048","14.714","12.708","25.242","8.94"
ForwardPeRatio,"8.065","8.993","9.653","16.077","15.152","13.68","11.338","20.877"
PsRatio,"2.143","2.476","2.772","3.546","2.252","2.787","2.674","4.126"
PbRatio,"0.911","1.121","1.152","1.267","0.761","1.032","0.977","1.5"
