name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"59,124,093,354","456,302,561","516,569,920","392,040,571","428,971,169","415,441,343","491,326,949","378,989,086","467,942,229","720,271,161","808,168,378","826,404,306","842,890,901","1,115,427,032","1,054,769,183","732,771,154","107,116,341,500","79,817,822,000","53,027,898,000","32,101,020,000","17,546,811,999","9,273,687,999","12,855,825,999"
EnterpriseValue,"90,228,108,222","1,354,917,926","29,408,927,977","36,889,459,637","35,954,276,444","30,123,659,538","29,748,746,923","30,790,118,710","31,971,038,450","28,708,221,061","34,597,108,688","29,818,707,048","18,608,274,494","17,914,681,873","7,433,801,588","9,557,597,338","115,649,341,499","83,398,224,325","57,477,021,624","35,902,080,999","21,041,138,999","12,725,687,999","13,844,140,673"
PeRatio,"13.249","13.956","14.145","13.541","16.496","75.326","32.119","28.928","22.907","17.381","15.306","12.319","16.369","15.305","13.078","12.25","20.061","18.851","30.889","22.104","13.243","21.466",
ForwardPeRatio,"11.601","12.331","14.903","11.521","11.312",,"18.484","10.256","7.452","23.866","22.026","17.953","10.65","13.158",,,,,,,,,
PegRatio,,"0.943","0.792","1.137","0.575",,"0.304","0.34","0.336","4.569","9.527","1.317","0.954","1.195",,,,,,,,,
PsRatio,"1.236","1.3","1.405","0.937","0.977","0.903","1.084","0.911","0.93","1.443","1.409","1.453","1.89","2.298","2.549","2.11","3.772","4.072","3.104","2.706","2.324","1.691","2.868"
PbRatio,"2.381","3.038","5.716","4.226","5.298","5.277","4.462","3.626","6.186","5.48","4.924","3.732","3.543","4.617","5.6","4.913","9.221","7.654","6.493","4.712","3.073","1.992","2.107"
EnterprisesValueRevenueRatio,"0.111","0.002","0.035","0.045","0.042","0.029","0.029","0.032","0.036","0.034","0.044","0.038","0.027","0.028","0.013","0.028","0.371","0.343","0.303","0.249","0.226","0.22","0.337"
EnterprisesValueEBITDARatio,"0.294","0.004","0.095","0.144","0.114","0.101","0.117","0.145","0.148","0.121","0.147","0.112","0.076","0.074","0.031","0.073","0.895","0.936","0.999","0.792","0.606","0.608","1.321"
