name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"1,483,839,196","1,566,188,014","1,179,963,650","1,396,459,719","1,314,691,979","839,316,390","911,471,687","595,348,063","334,345,417","398,725,115","431,200,308","1,011,549,605","377,995,921","254,409,810"
EnterpriseValue,"1,904,066,196","2,079,855,014","1,144,965,650","1,324,769,719","1,346,921,979","837,512,390","967,857,687","651,734,063","245,416,417","309,796,115","337,611,308","884,190,605","367,255,921","225,876,810"
PeRatio,"35.357","12.524","41.333","143.4","106.429","230.5","83.167",,,,,"47.2","22.31","80.8"
ForwardPeRatio,"70.423","47.619","30.96","42.194","67.114","58.48","65.36","49.261",,,,,,
PsRatio,"8.266","7.799","10.749","15.999","17.032","12.441","11.982","9.887","5.707","6.531","6.949","18.22","21.325","70.608"
PbRatio,"1.032","1.182","1.925","2.332","2.392","1.459","1.384","1.112","0.848","0.921","1.146","3.019","2.714","1.963"
EnterprisesValueRevenueRatio,"10.6","13.984","9.968","14.241","15.061","11.449","14.176","10.449","4.66","5.484","5.642","15.805","12.255","71.752"
EnterprisesValueEBITDARatio,"11.728","12.583","13.767","22.082","20.785","21.03","20.366","10.638","65.497","7.905","-5.351","21.813","19.215","-809.594"
