name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,938,001,316","2,540,436,864","2,908,981,693","2,118,572,688","5,478,541,306"
EnterpriseValue,"2,770,652,316","3,402,001,864","3,906,559,693","2,540,971,688","5,451,499,306"
PeRatio,"22.875","43.077",,,"70.84"
ForwardPeRatio,"11.862","11.669","19.531","22.779","49.505"
PegRatio,"1.934",,,,"2.25"
PsRatio,"1.235","1.557","1.939","2.576","5.976"
PbRatio,"7.475","9.123","47.065","290.853","14.522"
EnterprisesValueRevenueRatio,"1.757","2.158","2.386","2.978","6.247"
EnterprisesValueEBITDARatio,"10.031","12.317","29.417","4,992.086","45.285"
