name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,05/31/1993,05/31/1992,05/31/1991
MarketCap,"4,003,087,989","4,456,799,441","5,018,214,870","6,083,500,680","4,648,205,595","3,576,712,596","2,611,514,290","1,832,175,900","1,543,499,100","1,286,059,053","1,061,494,500","1,012,537,681","737,290,980","611,401,000","525,409,840","383,132,548","411,154,225","388,267,360","274,544,580","232,115,564","220,084,940","156,177,200","104,286,720","79,592,808","61,738,728","44,248,375","43,200,000","78,141,000","41,686,750","43,976,750","28,279,500","40,509,000","56,745,750","61,225,000","194,807,250"
EnterpriseValue,"3,844,198,989","4,347,364,441","4,888,328,870","5,845,030,680","4,461,340,595","3,391,377,596","2,409,164,290","1,666,584,900","1,393,081,100","1,134,765,053","919,871,500","877,494,681","603,141,980","520,753,000","418,860,840","307,747,548","353,784,225","324,533,360","220,550,580","193,665,564","181,634,940","114,643,200","82,178,720","72,217,808","61,926,728","55,948,375","54,900,000","87,641,000","56,986,750","56,276,750","43,479,500","52,509,000","73,645,750","81,725,000","209,107,250"
PeRatio,"40.809","44.465","52.153","60.482","60.02","47.267","52.01","34.515","34.855","31.815","28.547","28.41","21.473","22.101","20.514","18.939","20.463","21.632","23.62","18.549","19.496","16.85","13.981","14.471","9.66","8.494","11.321","17.5",,"18.403",,,"16.477","13.136","30.183"
ForwardPeRatio,"43.103","39.683",,,,"42.553",,"31.447","37.037",,"22.727","20.367","16.75","20.325","20.45",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.892","1.697","1.396","1.565","1.573",,,,,,,,,,,,,,,,,,,,
PsRatio,"7.616","8.406","10.458","13.645","11.832","9.328","7.309","5.699","5.263","4.367","3.776","3.674","2.727","2.576","2.274","1.836","2.067","2.151","1.966","1.638","1.548","1.225","0.878","0.845","0.66","0.49","0.541","1.055","0.699","0.811","0.911","1.125","0.883","0.888","2.775"
PbRatio,"11.242","12.603","15.692","15.021","13.544","10.011","7.899","6.106","5.785","5.008","4.413","4.39","3.407","3.432","2.859","2.553","3.21","2.943","2.191","1.788","1.881","1.641","1.245","1.128","0.947","0.736","0.741","1.378","0.846","0.916","0.594","0.802","1.039","1.193","4.067"
EnterprisesValueRevenueRatio,"7.162","8.099","9.523","12.536","11.156","8.129","6.348","4.792","4.421","3.627","3.019","2.963","2.061","1.911","1.684","1.35","1.546","1.582","1.309","1.248","1.199","0.821","0.652","0.691","0.61","0.6","0.683","1.192","1.069","1.066","0.748","1.467","1.126","1.163","3.004"
EnterprisesValueEBITDARatio,"31.972","36.156","33.047","50.644","49.504","36.896","24.647","21.275","20.474","15.25","13.341","14.409","9.676","8.999","8.806","8.182","8.665","8.658","8.943","7.793","7.758","5.656","4.739","5.109","4.102","4.512","6.384","8.677","10.959","8.276","8.361","-30.888","7.22","6.538","13.235"
