name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,422,400,488","2,810,715,302","2,667,217,642","4,051,203,642"
EnterpriseValue,"1,742,752,488","2,173,502,302","2,345,516,642","3,628,006,642"
PeRatio,"114.529",,,
ForwardPeRatio,"27.397","153.846",,
PsRatio,"5.222","6.881","9.788","21.77"
PbRatio,"2.873","3.66","5.638","8.307"
EnterprisesValueRevenueRatio,"3.668","5.787","8.761","19.827"
EnterprisesValueEBITDARatio,"46.87","366.774","-98.369","-243.36"
