name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,635,082,034","3,202,224,270","3,073,168,865","7,107,919,000"
EnterpriseValue,"3,933,582,034","4,851,324,270","4,349,368,865","8,646,219,000"
PeRatio,"12.19","11.325","11.986","25.096"
ForwardPeRatio,"9.217","10.616","10.152","14.903"
PsRatio,"1.034","1.25","1.332","2.824"
EnterprisesValueRevenueRatio,"1.551","1.895","1.652","3.448"
EnterprisesValueEBITDARatio,"5.956","6.905","6.948","11.869"
