name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996
MarketCap,"6,342,861,097","7,182,623,260","8,262,985,019","8,322,210,019","3,331,955,879","5,840,812,149","4,976,176,607","4,089,610,980","3,120,013,602","3,111,560,741","3,472,011,303","2,536,850,428","2,645,693,906","3,405,355,687","2,496,224,324","1,554,975,369","2,872,398,845","2,839,594,260","1,973,028,124","1,227,948,128","1,080,323,408","456,895,250","1,637,789,234","802,735,265","552,956,060","297,614,220","447,484,500","469,870,800","468,629,025"
EnterpriseValue,"8,621,706,917","9,454,544,005","10,113,672,468","9,763,952,500","4,958,386,038","6,574,468,806","5,528,221,757","4,729,841,576","3,732,396,541","3,878,008,366","4,274,001,577","3,486,938,803","3,241,434,745","3,609,180,724","2,868,502,499","1,780,761,383","2,992,965,611","3,002,514,609","2,136,178,613","1,464,204,060","1,518,846,313","996,280,337","2,251,816,020","792,649,895","578,428,715","478,862,720","495,529,552","568,138,790","479,414,058"
PeRatio,"31.179","54.66","90.444","899.067","13.457","27.612","20.693","22.407","16.518","19.451","21.745","17.122","14.569","19.585","17.803","9.75","17.91","30.294","32.767",,"19.804","5.088","18.336","9.912","8.888","5.756","8.983","10.522","11.232"
ForwardPeRatio,"20.704","24.57","28.09","36.232","16.181","20.534","20","18.382","16.529","16.949","17.391","12.21","12.642","17.699","15.773",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.739","1.785","1.253","1.657","1.462","5.009",,,,,,,,,,,,,,
PsRatio,"1.891","2.51","2.98","3.149","1.304","2.656","2.327","2.043","1.667","1.759","1.756","1.271","1.479","2.042","1.671","1.182","2.082","2.719","2.07","1.5","1.225","0.593","1.981","1.007","0.687","0.416","0.684","0.732","0.772"
PbRatio,"1.836","2.225","2.621","3.792","2.012","3.451","3.031","2.782","2.144","2.594","2.841","2.404","2.656","2.617","2.213","1.629","3.117","4.126","3.406","2.28","1.542","0.894","4.336","2.878","2.118","1.328","2.297","2.836","4.602"
EnterprisesValueRevenueRatio,"1.896","2.249","3","3.274","1.369","1.99","1.958","1.749","1.485","1.726","2.057","1.713","1.78","2.213","1.879","1.071","2.102","2.401","1.929","1.485","1.619","1.02","1.999","0.889","0.497","0.529","0.537","0.655","0.592"
EnterprisesValueEBITDARatio,"9.84","11.96","17.525","27.818","6.026","9.632","8.584","8.368","6.903","7.573","9.67","9.577","7.862","9.098","8.875","4.466","8.977","11.158","8.666","7.274","9.718","3.941","7.89","4.635","3.302","3.36","3.838","4.988","4.527"
