name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991
MarketCap,"2,303,710,815","2,358,850,136","2,306,463,666","2,138,883,050","1,774,049,463","1,881,442,467","1,586,241,114","1,954,597,986","1,435,224,778","1,213,403,140","1,294,296,475","1,367,504,526","1,198,454,665","1,258,634,372","1,708,227,833","977,745,058","847,412,159","1,340,490,090","1,116,318,247","1,251,087,302","826,779,399","740,052,026","453,253,370","609,119,100","456,909,196","708,855,714","433,675,839","243,620,497","254,123,501","409,579,632","223,856,100","298,009,911","347,958,000","224,551,106"
EnterpriseValue,"2,923,858,815","3,001,049,136","2,724,825,666","2,349,029,050","1,857,265,463","2,032,503,467","1,565,904,114","1,886,227,986","1,339,415,778","1,139,474,140","1,033,004,475","1,039,327,526","870,277,665","997,575,372","1,386,495,833","754,646,058","617,380,159","1,002,622,090","876,941,247","986,867,302","637,950,399","536,849,026","256,511,370","434,603,100","298,803,196","550,155,714","398,575,839","208,520,497","223,323,501","376,279,632","199,556,100","277,909,911","342,058,000","219,851,106"
PeRatio,"33.439","30.429","27.485","26.621","31.825","35.303","26.84",,"164.278","82.724","27.147","58.533","38.673","23.414","35.014","30.1","17.882","32.948","39.868","26.22","27.683","30.884","28.271","37.174","15.221","22.402","21.505",,"24.848","25.815","16.33","23.897","37.5","44.306"
ForwardPeRatio,"11.338","11.919","12.151","11.82","12.804","39.216","14.903","22.222","17.241","14.903","17.123","18.975","18.248","12.453","14.925",,,,,,,,,,,,,,,,,,,
PegRatio,"5.67","5.959","6.073","5.909",,,,"2.223","1.724","1.49","1.714","1.896","1.459","0.879","1.12",,,,,,,,,,,,,,,,,,,
PsRatio,"3.376","3.547","4.05","4.216","4.169","4.615","4.097","5.013","3.688","3.38","4.107","4.408","3.824","2.578","3.213","2","1.806","2.816","2.624","3.173","2.442","2.586","1.957","2.508","1.882","2.733","2.039","1.321","1.471","2.394","1.689","2.762","4.23","4.329"
PbRatio,"5.011","5.3","6.285","5.391","4.819","5.682","5.193","4.991","2.902","2.291","2.493","2.613","1.877","2.023","2.482","1.76","1.759","2.588","2.511","3.278","3.097","3.629","2.356","3.289","2.739","4.981","4.223","2.674","2.237","3.609","2.529","4.263","6.541","6.186"
EnterprisesValueRevenueRatio,"4.21","4.322","4.526","4.421","4.201","4.918","4.132","4.847","3.304","3.018","3.106","3.112","2.74","2.99","3.943","1.527","1.197","2.032","1.962","2.434","1.759","1.737","0.939","1.649","1.094","1.923","1.661","1.107","1.264","2.089","1.434","2.49","4.019","3.771"
EnterprisesValueEBITDARatio,"13.69","14.051","13.114","13.936","13.119","21.375","14.178","18.864","162.966","19.707","11.028","13.348","8.197","6.757","8.91","7.764","6.08","11.897","12.979","12.103","9.742","11.196","6.489","12.995","5.856","9.169","9.163","9.393","13.958","11.65","7.646","13.109","22.212","21.345"
