name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"3,452,932,143","3,152,698,002","3,097,109,086","2,594,489,352","1,993,357,017","945,215,671","420,162,772"
EnterpriseValue,"3,135,589,143","2,810,829,002","2,756,579,086","2,375,354,352","1,754,942,017","868,993,671","402,254,772"
ForwardPeRatio,"156.25","285.714",,,,,
PsRatio,"9.069","8.861","11.909","14.377","20.057","181.65","1,794.159"
PbRatio,"5.416","5.163","5.638","5.294","6.782","10.253",
EnterprisesValueRevenueRatio,"8.558","7.672","10.071","13.175","15.734","62.879","568.96"
EnterprisesValueEBITDARatio,"403.291","361.521","-57.237","-37.865","-34.21","-11.369","-13.323"
