name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"3,047,845,227","3,508,622,158","2,012,836,561","6,790,125,491","4,708,630,884","2,796,020,606","1,483,229,990","818,822,072","517,171,537","628,506,252"
EnterpriseValue,"3,689,250,227","4,208,890,158","2,678,484,561","7,420,561,491","4,848,761,884","2,811,477,606","1,383,601,990","942,972,072","641,321,537","865,313,252"
ForwardPeRatio,"22.779","32.363","65.36",,"303.03",,"3,333.333",,,
PegRatio,,,,,,,"207.733",,,
PsRatio,"3.841","4.546","3.016","12.804","11.66","8.876","6.089","4.212","3.423","5.984"
PbRatio,,,,,"55.167","32.446","15.931","25.878","10.87","11.981"
EnterprisesValueRevenueRatio,"4.744","5.412","3.91","13.86","11.784","8.599","5.668","4.693","4.074","7.829"
EnterprisesValueEBITDARatio,"-94.26","-107.537","-38.109","-84.21","-96.791","-117.704","-35.433","-23.58","-15.237","-20.999"
