name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"1,255,505,828","1,295,029,457","1,101,823,755","1,644,569,429","1,721,403,573","2,233,061,839","1,134,915,887","1,053,678,563","1,091,834,571","1,125,691,058","1,571,419,253","1,617,717,562","1,489,693,692","463,269,204","305,507,025"
EnterpriseValue,,,,,,,"50,527,887","-2,035,727,437","-3,109,604,429","930,779,058","802,361,253","328,492,562","512,308,692","163,108,204","20,596,025"
PeRatio,"8.89","13.23",,"13.229","879.5","9.098","9.598","11.238","19.488","11.829","7.532","7.312","8.054","7.766","12.604"
ForwardPeRatio,"11.136","12.24","6.897","8.439","7.651","10.56","10.638",,"8.803",,"8.143","7.337","7.386","6.131","7.513"
PegRatio,,,,,,,,,,,"0.719","0.648","0.652","0.541","0.626"
PsRatio,"5.783","6.755","12.611","10.206","18.621","9.441","6.247","10.387","13.705","11.707","6.584","5.638","5.335","4.193","8.75"
PbRatio,"0.887","0.92","0.746","0.849","0.869","1.163","0.902","0.752","0.806","0.743","0.99","1.082","1.24","0.89","0.955"
EnterprisesValueRevenueRatio,"8.781",,,,,,"0.27","-13.033","-33.449","8.911","3.804","1.327","2.472","1.813","0.586"
