name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"1,489,988,371","1,616,487,473","1,541,269,119","1,554,942,544","1,472,892,150","1,587,925,500","1,008,874,510","1,595,446,973","1,368,358,770","645,381,870","627,587,850","709,179,900","753,001,030","891,415,740","1,197,509,040","497,876,930","223,032,962","494,150,800","476,913,690","388,323,400","483,965,200","683,218,000","131,446,716","380,937,040","529,907,612"
EnterpriseValue,"2,059,634,371","2,178,547,473","2,170,258,119","1,983,777,544","2,165,465,150","2,760,641,500","2,359,237,510","2,271,857,973","2,158,425,770","1,701,830,870","879,399,850","971,334,900","1,024,723,030","1,167,204,740","1,506,832,040","542,060,930","245,910,962","560,469,800","395,607,690","347,920,400","443,562,200","659,250,000","122,567,716","389,072,040","584,086,612"
PeRatio,"14.615",,"16.215","18.861",,"27.364","7.102","24.873","29",,"53.786","28.6",,"13.531","14.772","96.083",,"14.395","9.684","20.889","17.353","112.533",,"36.143","236.467"
ForwardPeRatio,,,,,,,"5.624",,,"5.974","9.653","11.087","11.236","7.246","10.428",,,,,,,,,,
PegRatio,,,,,,,,,,,"0.345","0.396","0.401","0.364","0.745",,,,,,,,,,
PsRatio,"0.674","0.716","0.635","0.743","0.549","0.631","0.456","0.744","0.549","0.319","0.485","0.513","0.557","0.623","0.892","0.863","0.327","0.746","1.641","1.658","2.043","3.87","1.473","3.081","3.021"
PbRatio,"0.986","1.077","1.012","1.06","1.053","1.273","0.859","1.69","1.619","0.788","0.884","1.067","1.148","0.989","1.438","1.46","0.729","1.504","1.699","1.728","2.287","3.831","0.785","2.538","4.696"
EnterprisesValueRevenueRatio,"0.923","0.976","0.87","0.882","1.029","1.294","1.054","0.855","0.852","0.812","0.663","0.71","0.76","0.817","1.277","0.931","0.361","0.837","1.071","1.448","1.843","3.656","1.377","3.016","2.867"
EnterprisesValueEBITDARatio,"9.848","10.416","5.99","8.168","11.22","8.209","6.766","6.169","6.672","7.696","5.868","5.878","-23.493","6.246","7.79","12.898","-9.811","5.738","5.578","9.404","8.546","32.738","16.371","11.996","8.861"
