name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"983,383,399","2,623,624,531","1,849,573,869","4,521,209,880","4,988,106,360","787,031,660","1,111,805,600","306,899,941","352,057,657","1,050,176,790","579,587,680","346,618,250","95,489,000","153,474,899","840,927,297"
EnterpriseValue,"1,285,897,399","2,791,391,531","1,963,537,869","4,394,316,880","4,822,566,360","800,065,660","1,010,442,600","236,297,941","280,518,657","1,006,075,790","494,189,680","235,514,250","-2,305,000","-37,265,101","560,290,297"
PeRatio,,,,,,,,,,,,,,"0.024",
PsRatio,"4.642","14.084","13.331","34.523","51.078","9.449","11.168","2.794","3.211","13.274","10.218","12.647","3.646","6.382","94.456"
PbRatio,"1.402","3.435","2.957","5.377","38.519","15.428","8.43","3.027","3.569","25.385","10.928","4.149","0.873","0.73","3.005"
EnterprisesValueRevenueRatio,"6.413","13.921","15.304","33.67","61.128","8.802","12.851","2.528","3.092","10.843","8.156","8.357","-0.089","-1.1","334.701"
EnterprisesValueEBITDARatio,"-4.638","-10.067","-6.957","-17.524","123.738","-11.178","-10.874","-2.924","-4.17","-40.094","-8.36","-3.309","0.026","0.361","-4.148"
