name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,03/31/2013,03/31/2012,03/31/2011
MarketCap,"6,128,183,218","6,055,234,482","7,272,408,700","5,571,026,861","6,756,548,008","3,388,991,213","5,080,930,204","4,756,357,590","2,581,751,155","4,397,771,205","9,314,949,027","7,523,203,501","6,336,798,029"
EnterpriseValue,"14,644,963,248","11,796,536,395","12,107,254,390","7,167,758,347","8,305,741,199","4,738,965,460","6,407,007,996","6,587,756,342","4,309,253,960","6,562,575,195","13,939,862,156","9,678,094,185","9,982,611,213"
PeRatio,,"19.717","7.148",,,,,,,,,,
ForwardPeRatio,"11.429","21.142","14.728",,,,,,,,,,
PsRatio,"0.747","0.882","1.703",,,,,,,,,,
PbRatio,"1.64","2.018","2.881",,,,,,,,,,
EnterprisesValueRevenueRatio,"0.36","0.297","0.468","0.351","0.403","0.461","0.835","0.874","0.516","0.806","0.464","0.414","0.553"
EnterprisesValueEBITDARatio,"1.074","1.017","0.926","0.978","0.957","1.22","1.785","1.935","1.868","3.433","4.253","1.82","3.69"
