name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
MarketCap,"1,059,942,130","928,163,941","968,187,344","571,506,746","544,316,144","1,110,410,848","1,046,959,594","1,599,507,039","1,930,743,071","1,318,418,700","1,546,739,250","3,287,713,380","2,821,426,723"
EnterpriseValue,"1,804,942,130","1,756,163,941","1,846,187,344","1,410,506,746","1,462,316,144","2,269,410,848","2,091,959,594","2,361,507,039","2,587,743,071","2,304,734,700","2,932,542,250","4,298,038,380","4,040,925,723"
PeRatio,"11.962","10.387","38.6",,,"23.93","15.288",,,"15.542","11.477","27.573","22.77"
ForwardPeRatio,"10.627",,,,,"17.483","13.004","46.948",,"71.429","8.889","13.643","12.21"
PegRatio,,,,,,,,,,,"0.419",,
PsRatio,"0.315","0.315","0.307","0.222","0.198","0.299","0.283","0.463","0.61","0.26","0.27","0.636","0.483"
PbRatio,"2.172","2.005","2.668","1.727","1.569","1.655","1.354","1.992","2.387","0.96","1.085","2.497","2.379"
EnterprisesValueRevenueRatio,"0.529","0.515","0.549","0.529","0.571","0.62","0.501","0.648","0.851","0.509","0.494","0.822","0.725"
EnterprisesValueEBITDARatio,"8.022","7.805","10.672","27.125","-6.997","13.428","10.408","22.491","199.057","-10.82","7.758","11.554","11.155"
