name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
MarketCap,"2,171,533,267","2,885,986,133","3,853,574,745","3,860,412,888","2,407,772,437","2,861,615,686","1,974,336,017","1,916,903,468","1,902,553,748","1,220,515,095","1,027,385,973","931,290,094","659,307,560","586,310,285","574,022,667","436,712,882","425,842,734","369,592,533","523,066,245","439,756,883","517,245,277","413,976,758","329,721,766","307,898,748","178,185,862","151,259,762","223,039,295","233,370,474","126,862,564","106,996,500","75,778,500","66,641,625","48,627,000","7,812,000","15,624,000","39,734,250","54,792,750","52,983,000","76,649,994"
PeRatio,"9.439","11.269","21.873","17.496","18.398","17.638","17.024","23.129","23.483","19.223","18.776","18.028","14.846","12.693","14.237","23.705","17.211","13.61","16.528","13.087","16.626","15.81","14.161","14.046","11.905","10.504","16.088","19.342","13.291","10.846","10.294","14.453","112.5",,,"4.755","6.361","6.402","9.894"
ForwardPeRatio,"11.468","14.684","12.626","18.416","23.641","14.903",,"14.925","21.368","15.723","15.337","13.351","10.73","12.579","13.605",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"10.997",,,,,"2.444",,,,,"1.86","1.619","1.3","1.524","1.649",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.131","3.948","5.665","5.69","5.03","5.482","5.247","5.717","6.146","4.19","3.95","3.602","2.689","2.683","2.72","2.173","2.833","3.006","4.161","3.311","4.054","3.375","2.701","2.775","2.124","2.344","3.597","4.233","2.689","1.967","1.502","1.4","0.331","0.149",,,,,
PbRatio,"0.75","1","1.368","2.198","1.425","1.701","1.978","2.059","2.325","1.608","1.638","1.676","1.246","1.273","1.315","1.058","1.395","1.676","2.353","1.969","2.454","2.409","2.045","2.31","1.662","1.541","2.328","2.523","1.564","1.518","1.214","1.161","0.923","0.25",,,,,
