name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,136,269,167","495,204,811","548,702,091","820,995,092"
EnterpriseValue,"2,501,669,167","170,385,811","234,034,091","433,723,092"
PsRatio,"209.943","54.156","73.893","401.941"
PbRatio,"4.78","1.422","1.653","2.16"
EnterprisesValueRevenueRatio,"191.714","20.124","31.699","214.608"
EnterprisesValueEBITDARatio,,"-2.402","-3.533","-13.217"
