name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996
MarketCap,"1,059,803,206","1,283,379,298","1,063,211,552","1,209,134,919","1,265,411,615","594,290,500","802,239,887","825,090,918","560,078,514","316,931,519","538,518,423","530,610,777","375,353,420","315,927,152","353,904,560","303,470,361","166,045,629","588,079,027","421,498,735","500,236,976","203,594,102","114,104,677","23,982,836","190,658,201","116,375,978","195,260,625","295,113,000","378,290,000","244,027,000","121,248,000"
EnterpriseValue,"1,504,734,206","1,730,474,298","1,463,203,552","1,623,554,919","1,327,327,615","762,169,500","1,058,993,887","1,138,382,918","742,673,514","546,121,519","593,535,423","558,558,777","415,750,420","387,589,152","428,170,560","372,319,361","264,695,629","659,987,027","562,620,735","664,404,976","465,056,102","396,413,677","338,354,836","591,475,201","539,175,978","604,106,625","716,413,000","806,690,000","522,927,000","121,248,000"
PeRatio,"71.038","26.565","23.081","41.165","142.595","8.503","25.827","102.4","25.854","20.737","15.572","7.28","10.876","15.971",,,,"16.135","5.542","7.565","12.495","95.75",,,"6.01","10.938","10.482","15.714","12.77",
ForwardPeRatio,"10.965","12.903","12.3","11.765","24.096","8.21","11.261","14.389","14.104","11.765","13.333","10.384","8.278","12.136","13.643",,,,,,,,,,,,,,,
PegRatio,"0.464",,,"0.511","1.606","0.632",,,,,"1.111","0.866","0.69","1.011","1.137",,,,,,,,,,,,,,,
PsRatio,"1.068","1.291","1.143","1.387","1.926","0.713","0.931","1.019","0.832","0.542","0.918","0.94","0.616","0.548","0.671","0.632","0.271","0.952","0.725","0.805","0.392","0.251","0.053","0.349","0.119","0.254","0.391","0.722","0.659",
PbRatio,"1.183","1.463","1.311","1.622","2.544","1.227","1.911","2.151","1.916","1.126","1.765","1.979","1.982","1.795","2.183","1.62","0.913","1.99","1.811","2.447","2.49","1.812","0.455","0.95","0.554","0.96","1.564","2.272","1.625",
EnterprisesValueRevenueRatio,"1.502","1.727","1.564","1.934","2.033","0.911","1.212","1.407","1.221","0.924","1.004","0.985","0.679","0.673","0.817","0.782","0.436","1.059","0.97","1.195","0.904","0.892","0.746","0.895","0.718","0.821","0.974","1.58","1.455","0.578"
EnterprisesValueEBITDARatio,"14.575","11.56","10.546","18.604","24.557","5.933","11.12","13.687","11.47","10.809","7.766","8.508","6.254","7.287","14.442","29.029","-7.703","8.036","7.319","9.28","8.889","8.285","7.711","5.334","5.428","6.255","6.385","9.272","9.288","3.825"
