name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990
MarketCap,"38,095,127,250","35,469,385,660","32,882,850,000","35,422,800,000","38,715,820,000","28,848,960,000","30,447,897,779","37,187,702,113","27,572,160,000","19,899,110,000","18,232,650,000","9,022,110,000","5,311,345,996","5,462,936,306","6,503,490,000","6,157,800,000","5,853,904,017","15,874,560,000","15,685,784,510","16,689,600,000","16,074,583,200","16,204,361,279","8,465,178,628","8,795,491,065","7,633,759,672","4,573,533,196","2,905,527,500","2,823,910,400","1,442,252,364","1,397,663,000","1,150,927,964","1,310,111,250","1,351,262,250","497,309,625","180,404,442","79,465,478"
EnterpriseValue,"37,484,127,250","34,317,385,660","32,281,850,000","34,371,800,000","33,088,820,000","24,316,960,000","26,280,897,779","33,295,702,113","24,343,160,000","17,010,110,000","15,925,650,000","7,527,110,000","4,373,345,996","4,205,936,306","4,266,490,000","4,161,800,000","3,333,904,017","12,858,560,000","13,039,784,510","14,257,600,000","12,976,583,200","13,788,790,279","6,876,449,628","8,301,367,065","7,321,133,672","4,233,493,196","2,663,327,500","2,449,310,400","1,316,652,364","1,326,963,000","1,007,527,964","1,216,211,250","1,253,262,250","440,409,625","164,304,442","63,365,478"
PeRatio,"37.244","33.418","32.466","56.731","33.342","10.5","22.19","37.888","22.324","33.558","21.864",,"36.122",,,,,,"186.519","72.96","32.566","28.738","27.023","243.2","775","40.447","41.304","39.445","27.738","31.928","21.148","30.523","44.318","31.251","21.449",
ForwardPeRatio,"17.241","17.575",,"16.921","22.371","20.661","25.317","25.126","21.231","19.608","21.368","22.124","15.576","13.986","22.883",,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.427","1.313",,"20.377","2.995","1.659","2.767","1.837","5.607","3.878","1.259","0.917","0.667","0.788","1.454",,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.274","4.726","4.572","5.6","6.971","5.536","5.918","7.436","6.11","5.156","4.322","2.445","1.443","1.411","1.796","1.66","1.382","4.277","5.082","5.822","5.262","5.602","3.46","5.533","5.677","3.327","2.46","3.148","2.594","2.778","2.396","3.262","4.589","3.027","1.87",
PbRatio,"5.142","4.691","4.355","4.65","4.862","3.986","5.667","9.08","7.769","6.607","6.786","4.502","2.73","2.329","2.536","2.256","1.868","3.659","4.045","4.897","4.595","6.05","4.743","7.514","7.536","4.953","4.383","5.007","3.706","4.855","4.854","7.608","12.218","7.627","4.443",
EnterprisesValueRevenueRatio,"5.059","4.482","4.376","5.278","5.836","4.513","4.964","6.535","5.262","3.981","3.576","2.056","1.106","1.088","1.189","1.139","0.792","3.509","4.181","4.831","4.147","4.663","2.77","5.314","5.592","2.981","2.18","2.695","2.107","2.506","2.042","2.908","4.2","2.717","1.739","0.875"
EnterprisesValueEBITDARatio,"19.462","17.176","15.648","25.536","22.509","16.179","14.568","21.047","19.428","17.428","14.232","26.319","9.872","35.05","355.541","-11.823","-21.235","-156.812","41.794","31.404","17.097","15.981","12.215","37.13","98.454","20.447","14.025","19.962","14.827","17.669","13.345","17.781","27.727","17.976","12.836","6.212"
