name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"4,189,683,132","3,532,588,114","7,396,737,943","6,084,296,945","5,019,644,239","5,775,320,899","9,981,877,223","9,316,610,174","7,452,664,103","10,967,689,892","8,585,349,382","10,253,582,784","7,572,489,427","12,610,462,914","12,049,980,396","5,925,427,993","18,592,363,575","10,784,565,200","15,357,664,446","11,704,858,892"
EnterpriseValue,"14,845,868,972","14,273,461,928","15,842,479,077","16,328,739,250","14,302,220,843","10,197,770,587","11,902,426,001","11,211,366,951","8,964,218,507","12,989,441,551","9,870,855,393","11,913,211,704","8,869,479,943","14,753,184,302","13,553,283,911","6,307,871,590","20,170,398,578","15,030,191,657","16,497,267,790","13,076,858,892"
PeRatio,,,"5.965",,,,"4.117","119.855","6.482","19.847","13.725","48.128",,"12.719","13.428","6.867","13.117",,"59.472","6.668"
ForwardPeRatio,,,"9.852",,,,,,"8.85","9.728","8.651","15.773","35.587","9.921",,,,,,
PsRatio,"0.206","0.179","0.337","0.284","0.24","0.267","0.369","0.426","0.301","0.472","0.32","0.382","0.361","0.567","0.705","0.472","1.229","0.926","1.738","1.365"
PbRatio,"0.771","0.368","0.681","0.62","0.45","0.489","0.747","0.965","0.726","1.107","0.893","1.132","0.884","1.337","1.436","0.805","2.109","1.447","2.117","2.139"
EnterprisesValueRevenueRatio,"0.001","0.001","0.001","0.001","0.001","0","0","0","0","0","0","0","0","0.001","0.001","0","0.001","0.001","0.002","0.002"
EnterprisesValueEBITDARatio,"-0.005","0.009","0.002","0.004","0.027","0.003","0.002","0.003","0.002","0.003","0.002","0.002","0.003","0.003","0.003","0.002","0.004","0.009","0.007","0.005"
