name,ttm,07/31/2024,07/31/2023,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017
MarketCap,"313,303,359","325,702,430","321,691,332","458,886,019","429,310,597","427,753,996","384,480,484","447,055,850"
PeRatio,"22.522","34.742",,,"7.414","29.87",,
PsRatio,"23.054","38.07",,,"7.487","30.387",,
PbRatio,"0.856","0.881","0.839","0.99","0.882","0.961","0.857",
EnterprisesValueRevenueRatio,"23.055","38.07",,,"7.353","30.387",,
