name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"2,844,014,035","2,416,699,902","1,528,431,420","1,865,048,809","1,005,727,763","542,578,395","466,634,951","588,188,081","605,317,217","411,568,241","569,690,470","532,274,746","461,624,332","390,489,188","420,148,701","357,920,097","196,907,770"
EnterpriseValue,"2,892,721,035","2,480,229,902","1,613,713,420","1,818,519,809","1,080,280,763","736,552,395","558,554,951","670,109,081","643,295,217","381,139,241","505,081,470","517,974,746","447,324,332","392,942,188","387,525,701","350,344,097","184,831,770"
PeRatio,"31.463","26.586","19.8","22.983","18.84","15.3","13.741","38.837","35.547","12.341","18.267","15.774","13.906","21.506","26.923","21.771","8.772"
ForwardPeRatio,,,,,,,,,"22.624","14.409","18.083","13.263","12.255","13.967","21.978",,
PegRatio,,,,,,,,,,"2.059","2.584","1.02","0.943","0.94","3.381",,
PsRatio,"0.785","0.694","0.564","0.77","0.456","0.279","0.32","0.428","0.654","0.419","0.623","0.598","0.472","0.572","0.731","0.593","0.336"
PbRatio,"4.367","3.864","2.846","3.759","2.461","1.548","1.498","2.158","2.475","1.206","1.83","1.873","1.812","1.866","2.18","2.056","1.269"
EnterprisesValueRevenueRatio,"0.794","0.681","0.536","0.728","0.481","0.356","0.365","0.478","0.563","0.359","0.535","0.574","0.448","0.504","0.649","0.555","0.3"
EnterprisesValueEBITDARatio,"15.299","13.117","9.172","11.068","8.159","7.279","6.447","10.181","8.167","4.588","5.484","6.109","5.543","8.001","9.074","8.533","3.556"
