name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
MarketCap,"5,465,200,713","4,610,916,500","2,966,527,994","2,695,237,484","2,456,063,005","2,249,023,352","1,217,043,043","1,337,504,545","993,564,526","386,410,430","3,510,519,875","4,510,473,181","3,388,505,046","3,074,879,932","3,595,536,718","2,700,412,588","2,206,909,622","5,429,657,200","3,594,128,560","2,863,508,510","2,974,134,520","4,370,465,150","3,019,443,700","5,529,801,700","3,295,622,856","2,543,459,022","2,015,025,000","864,639,000","568,423,750","227,249,064","233,013,390","247,133,250","250,254,000","181,610,625","203,918,750","395,887,500"
EnterpriseValue,"5,924,100,713","5,183,916,500","3,030,027,994","2,382,737,484","2,849,263,005","2,582,623,352","1,618,143,043","1,618,304,545","1,274,164,526","725,910,430","4,462,319,875","5,706,573,181","4,096,405,046","3,880,279,932","4,337,736,718","3,456,512,588","3,075,709,622","6,650,657,200","4,095,228,560","2,947,208,510","4,918,834,520","6,266,965,150","5,158,443,700","7,682,201,700","4,447,822,856","3,579,359,022","3,460,325,000","1,148,039,000","785,423,750","527,949,064","628,313,390","559,333,250","414,854,000","385,910,625","433,018,750","534,587,500"
PeRatio,"38.587","53.163","62.524","27.005","23.013","28.267","12.561","65.396",,"37.32","7.57",,,"16.788","18.521","58.817","8.665","19.296","27.927",,,"17.246","11.246","29.315","17.269","23.357",,,,"17.838","10.391","29.583","22.642",,"23.047","26.018"
ForwardPeRatio,"23.923","21.277","19.011","20.492","17.513","17.391","10.965","13.68","13.21","3.579","13.68","18.553","13.889","11.455","15.432",,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.329","1.181","1.057","1.139","1.461",,,,,,"1.335","1.811","1.356","0.693","1.103",,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.202","2.758","2.202","1.679","1.603","1.495","0.844","0.953","0.583","0.084","0.804","0.922","0.688","0.58","0.737","0.562","0.374","1.201","0.832","0.748","0.681","0.899","0.616","1.233","1.274","0.925","0.791","0.954","0.52","0.202","0.216","0.327","0.312","0.27","0.288","0.602"
PbRatio,"4.575","4.02","2.754","2.542","4.212","4.875","3.292","5.25","3.639","1.083","1.718","2.12","1.494","1.364","1.714","1.428","1.098","2.707","1.885","1.119","1.398","2.114","1.784","3.224","5.062","4.605","5.16",,"5.368","1.361","1.453","1.7","1.279","0.96","0.942","1.76"
EnterprisesValueRevenueRatio,"3.402","2.977","2.074","1.954","2.526","2.299","1.07","1.135","0.865","0.466","2.634","2.899","0.837","0.908","1.058","0.713","0.527","1.379","0.983","0.79","1.352","1.765","1.417","1.994","1.66","1.32","1.896","0.587","0.38","0.481","0.575","0.74","0.518","0.573","0.611","0.846"
EnterprisesValueEBITDARatio,"21.41","18.735","36.595","19.016","22.104","19.245","12.085","20.642","15.789","-7.617","14.108","56.445","95.71","12.93","11.054","11.753","4.868","13.18","10.238","8.57","38.013","14.753","10.04","12.229","9.307","7.829","26.294","4.652","2.687","6.226","5.916","14.955","4.974","9.254","6.415","8.851"
