name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"77,731,174,336","61,405,264,660","48,979,016,087","28,399,941,819","38,160,647,095","29,067,055,109","43,495,773,051","35,092,996,037","23,838,729,099","33,784,245,892","36,701,203,643","31,439,581,842","40,913,031,027","48,371,375,410","39,362,878,655","21,623,462,860","39,475,766,553","28,632,590,529","26,613,577,637","11,470,063,860","6,745,412,623","3,979,822,850","2,957,304,400","3,362,672,500"
EnterpriseValue,"84,671,705,278","70,243,769,587","61,193,707,284","45,204,891,786","54,808,085,941","42,854,593,828","60,779,819,941","47,455,651,738","35,714,546,101","45,559,136,921","45,505,922,032","40,183,815,764","50,031,473,809","57,565,904,285","49,188,110,247","32,296,688,169","50,501,376,203","33,340,580,338","29,545,958,694","14,552,320,149","8,925,850,200","6,643,984,524","4,709,165,436","5,302,745,916"
PeRatio,"13.089","7.337","10.883",,"12.392","10.74","20.221",,"77.675","12.49","17.838","16.698","27.447","28.479","25.801","5.277","14.965","10.069","33.39","9.888","6.451","10.867","6.986","28.619"
ForwardPeRatio,"13.812","8.21","9.017","37.594","13.387",,"24.876","34.965","90.909","17.452","13.514","12.225","11.905","15.244",,,,,,,,,,
PegRatio,,,,,,,,,,"1.517","1.175","1.063","0.992","3.051",,,,,,,,,,
PsRatio,"2.639","1.801","2.291","1.95","2.313","1.736","3.23","4.54","2.2","1.891","2.227","1.95","2.879","3.375","4.026","1.627","3.111","3.046","0.848","1.834","1.5","1.512","1.368","7.117"
PbRatio,"2.629","2.176","1.772","1.129","1.441","1.183","1.751","1.862","1.207","1.401","1.533","1.292","1.889","2.309","2.103","1.432","2.935","3.211","4.318","1.883","1.454","1.321","1.255","1.691"
EnterprisesValueRevenueRatio,"2.074","1.418","1.863","2.584","2.247","1.923","3.31","3.954","2.712","2.139","2.536","2.481","3.226","4.019","4.44","1.997","4.026","2.864","2.655","1.76","1.45","1.49","1.312","1.626"
EnterprisesValueEBITDARatio,"5.047","3.233","3.736","7.533","4.802","4.52","6.917","11.229","6.881","4.389","5.575","5.502","6.329","7.739","9.452","3.203","9.583","5.449","5.147","3.348","2.111","2.162","1.729","2.03"
