name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"3,420,530,670","4,161,157,022","3,430,341,465","3,221,442,840","6,051,045,314","2,487,770,044","1,814,297,991","2,392,615,227","707,361,189","1,212,762,229","795,028,224","145,642,227","133,012,880","119,210,468","162,191,980","90,009,535","177,430,719","239,020,079"
EnterpriseValue,"3,579,389,670","4,335,147,022","3,526,508,465","3,103,871,840","5,982,542,314","2,178,878,044","1,568,722,991","2,142,729,227","560,986,189","1,026,253,229","724,148,224","85,545,227","34,587,880","51,039,468","57,083,980","15,687,535","57,500,719","80,214,079"
ForwardPeRatio,,"76.923",,,,,,,,,,,,,,,,
PsRatio,"8.559","11.143","10.896","10.408","24.193","13.67","23.527","84.716","303.799",,"358.665","2,988.067","6.633","6.942","141.381","1.396","11.993","79.756"
PbRatio,"21.355","31.231","25.892","8.553","18.894","4.538","4.415","5.866","2.107","3.202","18.371","5.498","1.922","3.24","2.498","1.253","2.542","2.332"
EnterprisesValueRevenueRatio,"8.963","10.855","10.711","10.16","22.932","11.956","17.192","58.021","113.148",,"591.624","235.662","1.879","2.381","61.913","0.244","3.842","44.963"
EnterprisesValueEBITDARatio,"-38.873","-47.081","-17.67","-15.3","-24.621","-6.558","-4.865","-5.003","-2.875","-7.974","-10.807","-1.394","-0.689","-1.102","-1.062","-3.774","-1.527","-1.8"
